hhid,hv024,hv025,hv201,hv205,hv206,hv213,hv214,hv215,hv210,hv211,hv212,hv227,hv244,hv247,hv270,sh16_22,shstate
307002,south south,urban,tube well or borehole,no facility/bush/field,yes,carpet,cement,zinc/metal,yes,no,no,no,no,no,richer,,delta
307005,south south,urban,public tap/standpipe,flush to piped sewer system,yes,cement,cement,zinc/metal,no,no,no,no,no,no,richest,,delta
307009,south south,urban,public tap/standpipe,flush to piped sewer system,yes,cement,cement,zinc/metal,yes,no,no,yes,no,yes,richest,,delta
307013,south south,urban,public tap/standpipe,flush to piped sewer system,yes,carpet,cement,zinc/metal,no,no,no,no,no,yes,richest,,delta
307017,south south,urban,piped into dwelling,flush to piped sewer system,yes,ceramic tiles,cement,zinc/metal,no,yes,no,yes,no,yes,richest,,delta
307021,south south,urban,sachet water,flush to piped sewer system,yes,carpet,cement,zinc/metal,no,no,no,no,no,no,richest,,delta
307025,south south,urban,public tap/standpipe,flush to piped sewer system,yes,carpet,cement,zinc/metal,no,no,no,no,no,yes,richest,,delta
307029,south south,urban,public tap/standpipe,ventilated improved pit latrine (vip),yes,carpet,cement,zinc/metal,no,yes,no,yes,no,yes,richest,,delta
307033,south south,urban,public tap/standpipe,flush to pit latrine,yes,cement,cement,zinc/metal,no,no,no,no,no,yes,richest,,delta
307037,south south,urban,piped into dwelling,flush to piped sewer system,yes,ceramic tiles,cement,calamine/cement fiber,no,no,yes,no,no,yes,richest,,delta
307041,south south,urban,public tap/standpipe,bucket toilet,yes,cement,cement,zinc/metal,no,no,no,no,no,yes,richer,,delta
307045,south south,urban,piped to yard/plot,flush to piped sewer system,yes,ceramic tiles,cement,calamine/cement fiber,no,no,yes,yes,no,yes,richest,,delta
307049,south south,urban,public tap/standpipe,flush to somewhere else,yes,cement,cement,zinc/metal,no,no,no,no,no,yes,richest,,delta
307053,south south,urban,public tap/standpipe,flush to pit latrine,yes,cement,cement,zinc/metal,no,no,no,no,no,yes,richest,,delta
307056,south south,urban,public tap/standpipe,flush to pit latrine,yes,cement,cement,zinc/metal,no,no,no,no,no,no,richer,,delta
307060,south south,urban,public tap/standpipe,flush to pit latrine,yes,cement,cement,zinc/metal,no,no,no,yes,no,yes,richest,,delta
307064,south south,urban,public tap/standpipe,flush to pit latrine,yes,cement,cement,zinc/metal,no,no,no,no,no,yes,richest,,delta
307068,south south,urban,tube well or borehole,bucket toilet,yes,cement,cement,zinc/metal,no,no,no,no,no,yes,richest,,delta
307072,south south,urban,tube well or borehole,flush to pit latrine,yes,cement,cement,zinc/metal,no,no,no,no,no,yes,richest,,delta
307076,south south,urban,tube well or borehole,flush to somewhere else,yes,cement,cement,zinc/metal,no,no,no,no,no,yes,richest,,delta
307080,south south,urban,tube well or borehole,pit latrine with slab,yes,cement,cement,zinc/metal,no,no,no,yes,no,no,richer,,delta
307084,south south,urban,tube well or borehole,flush to pit latrine,yes,cement,cement,zinc/metal,no,no,yes,no,no,yes,richest,,delta
307088,south south,urban,tube well or borehole,flush to pit latrine,yes,cement,cement,zinc/metal,no,no,no,no,no,no,richer,,delta
307092,south south,urban,tube well or borehole,flush to pit latrine,yes,cement,cement,zinc/metal,no,no,no,yes,no,yes,richest,,delta
307096,south south,urban,tube well or borehole,pit latrine without slab/open pit,yes,cement,cement,zinc/metal,no,no,no,no,no,no,richer,,delta
308003,south south,urban,piped into dwelling,flush to piped sewer system,yes,cement,cement,zinc/metal,no,no,yes,yes,no,yes,richest,,delta
308017,south south,urban,piped into dwelling,flush to piped sewer system,yes,cement,cement,zinc/metal,no,no,yes,no,no,yes,richest,,delta
308024,south south,urban,sachet water,flush to piped sewer system,yes,ceramic tiles,cement,zinc/metal,no,no,no,yes,no,yes,richest,,delta
308030,south south,urban,piped into dwelling,flush to piped sewer system,yes,cement,cement,calamine/cement fiber,no,yes,no,yes,no,yes,richest,,delta
308037,south south,urban,sachet water,flush to piped sewer system,yes,ceramic tiles,cement,calamine/cement fiber,no,no,no,yes,no,yes,richest,,delta
308044,south south,urban,piped into dwelling,flush to pit latrine,yes,cement,cement,zinc/metal,no,no,yes,yes,no,yes,richest,,delta
308051,south south,urban,sachet water,flush to piped sewer system,yes,ceramic tiles,stone with lime/cement,calamine/cement fiber,no,no,yes,yes,no,yes,richest,,delta
308058,south south,urban,piped into dwelling,flush to piped sewer system,yes,cement,cement,zinc/metal,no,no,yes,no,no,yes,richest,,delta
308065,south south,urban,tube well or borehole,flush to piped sewer system,yes,carpet,cement,zinc/metal,no,no,yes,no,no,yes,richest,,delta
308072,south south,urban,tube well or borehole,flush to piped sewer system,yes,carpet,cement,zinc/metal,yes,no,yes,yes,no,yes,richest,,delta
308079,south south,urban,tube well or borehole,flush to piped sewer system,yes,ceramic tiles,cement,zinc/metal,no,no,yes,no,no,yes,richest,,delta
308086,south south,urban,tube well or borehole,flush to pit latrine,yes,carpet,cement,zinc/metal,yes,no,yes,yes,no,yes,richest,,delta
308092,south south,urban,public tap/standpipe,flush to pit latrine,yes,cement,cement,zinc/metal,no,yes,no,no,no,yes,richest,,delta
308099,south south,urban,piped to yard/plot,flush to piped sewer system,yes,cement,cement,zinc/metal,no,no,no,yes,no,no,richer,,delta
308106,south south,urban,tube well or borehole,flush to piped sewer system,yes,cement,cement,zinc/metal,no,no,yes,yes,yes,yes,richest,,delta
308113,south south,urban,tube well or borehole,pit latrine without slab/open pit,yes,cement,cement,zinc/metal,no,yes,no,yes,no,yes,richest,,delta
308120,south south,urban,piped to neighbor,flush to piped sewer system,yes,carpet,cement,zinc/metal,no,no,no,yes,yes,yes,richest,,delta
308127,south south,urban,public tap/standpipe,flush to piped sewer system,yes,carpet,cement,zinc/metal,no,yes,no,yes,no,yes,richest,,delta
308134,south south,urban,sachet water,flush to piped sewer system,yes,ceramic tiles,cement,zinc/metal,no,no,no,no,no,yes,richest,,delta
308141,south south,urban,piped to yard/plot,flush to piped sewer system,yes,ceramic tiles,cement,zinc/metal,no,no,yes,no,no,yes,richest,,delta
308147,south south,urban,piped to yard/plot,flush to piped sewer system,yes,carpet,cement,zinc/metal,no,no,no,no,no,yes,richest,,delta
308154,south south,urban,sachet water,flush to piped sewer system,yes,carpet,cement,zinc/metal,no,no,no,yes,no,yes,richest,,delta
308161,south south,urban,bottled water,flush to piped sewer system,yes,ceramic tiles,cement,zinc/metal,yes,no,yes,no,no,yes,richest,,delta
308168,south south,urban,bottled water,flush to piped sewer system,yes,ceramic tiles,cement,zinc/metal,no,yes,yes,no,no,yes,richest,,delta
309004,south south,urban,unprotected well,pit latrine without slab/open pit,yes,cement,cement,zinc/metal,no,yes,no,yes,no,yes,richer,,delta
309010,south south,urban,unprotected well,no facility/bush/field,yes,cement,cement blocks,zinc/metal,yes,no,no,no,yes,no,middle,,delta
309015,south south,urban,unprotected well,flush to piped sewer system,yes,cement,cement,zinc/metal,yes,yes,no,yes,no,yes,richer,,delta
309027,south south,urban,unprotected well,flush to piped sewer system,yes,ceramic tiles,cement,zinc/metal,yes,yes,no,yes,no,no,richest,,delta
309038,south south,urban,public tap/standpipe,ventilated improved pit latrine (vip),yes,cement,cement,zinc/metal,yes,yes,no,no,yes,yes,richest,,delta
309043,south south,urban,public tap/standpipe,ventilated improved pit latrine (vip),yes,cement,cement,zinc/metal,no,no,no,no,no,yes,richest,,delta
309049,south south,urban,tube well or borehole,no facility/bush/field,yes,cement,cement,zinc/metal,yes,no,no,no,no,yes,richer,,delta
309054,south south,urban,public tap/standpipe,flush to pit latrine,yes,cement,cement,zinc/metal,yes,no,no,no,yes,yes,richer,,delta
309060,south south,urban,public tap/standpipe,flush to pit latrine,yes,cement,no walls,cement,no,no,yes,yes,no,yes,richer,,delta
309065,south south,urban,rainwater,flush to pit latrine,yes,cement,cement,zinc/metal,yes,no,no,yes,yes,yes,richer,,delta
309071,south south,urban,piped to neighbor,flush to pit latrine,yes,cement,cement,zinc/metal,yes,no,no,no,no,no,richer,,delta
309077,south south,urban,protected well,flush to pit latrine,no,cement,cement,zinc/metal,no,no,no,no,no,yes,richer,,delta
309082,south south,urban,public tap/standpipe,flush to pit latrine,yes,cement,cement,zinc/metal,yes,yes,no,yes,yes,yes,poorest,,delta
309088,south south,urban,tube well or borehole,flush to piped sewer system,yes,carpet,cement,zinc/metal,no,yes,no,no,yes,yes,richest,,delta
309093,south south,urban,sachet water,flush to pit latrine,yes,cement,cement,zinc/metal,no,yes,no,yes,no,yes,richest,,delta
309099,south south,urban,sachet water,flush to pit latrine,yes,cement,cement,zinc/metal,no,yes,no,yes,no,yes,richest,,delta
309104,south south,urban,unprotected well,flush to septic tank,yes,cement,cement,zinc/metal,no,yes,no,yes,no,yes,richer,,delta
309110,south south,urban,public tap/standpipe,flush to septic tank,yes,cement,cement,zinc/metal,no,yes,no,yes,no,yes,richer,,delta
309116,south south,urban,tube well or borehole,flush to piped sewer system,yes,cement,cement,zinc/metal,yes,yes,yes,no,yes,yes,richest,,delta
309121,south south,urban,unprotected well,flush to septic tank,yes,cement,cement,zinc/metal,no,yes,no,no,no,no,richer,,delta
309127,south south,urban,unprotected well,flush to septic tank,yes,cement,cement,zinc/metal,yes,no,no,no,yes,no,richer,,delta
309132,south south,urban,sachet water,flush to septic tank,yes,cement,cement,zinc/metal,no,yes,no,no,no,yes,richest,,delta
309138,south south,urban,unprotected well,flush to piped sewer system,yes,cement,cement,zinc/metal,no,yes,no,no,no,yes,richest,,delta
310002,south south,urban,river/dam/lake/ponds/stream/canal/irrigation channel,hanging toilet/latrine,no,cement,cement,zinc/metal,no,no,no,yes,no,no,middle,,delta
310004,south south,urban,river/dam/lake/ponds/stream/canal/irrigation channel,hanging toilet/latrine,no,cement,cement,zinc/metal,no,no,no,yes,no,no,middle,,delta
310007,south south,urban,river/dam/lake/ponds/stream/canal/irrigation channel,hanging toilet/latrine,no,cement,cement,zinc/metal,no,no,no,no,no,no,middle,,delta
310015,south south,urban,river/dam/lake/ponds/stream/canal/irrigation channel,hanging toilet/latrine,no,cement,cement,zinc/metal,no,no,no,yes,no,no,middle,,delta
310017,south south,urban,river/dam/lake/ponds/stream/canal/irrigation channel,hanging toilet/latrine,yes,cement,cement,zinc/metal,no,no,no,no,no,no,middle,,delta
310021,south south,urban,river/dam/lake/ponds/stream/canal/irrigation channel,flush to piped sewer system,yes,ceramic tiles,cement,zinc/metal,no,no,no,no,no,yes,richest,,delta
310023,south south,urban,river/dam/lake/ponds/stream/canal/irrigation channel,flush to piped sewer system,yes,ceramic tiles,cement,zinc/metal,no,no,no,yes,yes,yes,richest,,delta
310025,south south,urban,river/dam/lake/ponds/stream/canal/irrigation channel,hanging toilet/latrine,no,cement,cement,zinc/metal,no,no,no,yes,no,yes,richer,,delta
310027,south south,urban,river/dam/lake/ponds/stream/canal/irrigation channel,hanging toilet/latrine,yes,cement,cement,zinc/metal,no,no,no,no,yes,no,richer,,delta
310033,south south,urban,river/dam/lake/ponds/stream/canal/irrigation channel,no facility/bush/field,no,cement,cement,zinc/metal,no,no,no,yes,no,yes,richer,,delta
310039,south south,urban,river/dam/lake/ponds/stream/canal/irrigation channel,hanging toilet/latrine,no,cement,cement,zinc/metal,no,no,no,yes,no,yes,richer,,delta
310041,south south,urban,river/dam/lake/ponds/stream/canal/irrigation channel,flush to pit latrine,no,cement,cement,zinc/metal,no,no,no,yes,no,no,richer,,delta
310043,south south,urban,river/dam/lake/ponds/stream/canal/irrigation channel,flush to septic tank,yes,cement,cement,zinc/metal,no,no,no,no,yes,yes,richest,,delta
310045,south south,urban,river/dam/lake/ponds/stream/canal/irrigation channel,hanging toilet/latrine,yes,cement,cement,zinc/metal,no,no,no,yes,no,yes,richer,,delta
310047,south south,urban,river/dam/lake/ponds/stream/canal/irrigation channel,flush to pit latrine,yes,cement,cement,zinc/metal,no,no,no,no,no,no,richer,,delta
310049,south south,urban,river/dam/lake/ponds/stream/canal/irrigation channel,flush to pit latrine,yes,cement,cement,ceramic tiles,no,no,no,no,yes,yes,richest,,delta
311002,south south,rural,river/dam/lake/ponds/stream/canal/irrigation channel,hanging toilet/latrine,no,"palm, bamboo",bamboo with mud,palm/bamboo,no,no,no,no,no,no,middle,,delta
311003,south south,rural,river/dam/lake/ponds/stream/canal/irrigation channel,hanging toilet/latrine,no,wood planks,bamboo with mud,thatch/palm leaf,no,no,no,no,no,no,middle,,delta
311005,south south,rural,river/dam/lake/ponds/stream/canal/irrigation channel,hanging toilet/latrine,no,wood planks,plywood,zinc/metal,no,no,no,yes,no,yes,middle,,delta
311006,south south,rural,river/dam/lake/ponds/stream/canal/irrigation channel,hanging toilet/latrine,no,wood planks,wood planks/shingles,no roof,no,no,no,yes,no,no,middle,,delta
311008,south south,rural,river/dam/lake/ponds/stream/canal/irrigation channel,hanging toilet/latrine,no,"palm, bamboo",cane/palm/trunks,palm/bamboo,no,no,no,no,no,no,poorer,,delta
311009,south south,rural,river/dam/lake/ponds/stream/canal/irrigation channel,hanging toilet/latrine,no,"palm, bamboo",no walls,thatch/palm leaf,no,no,no,no,no,no,middle,,delta
311011,south south,rural,river/dam/lake/ponds/stream/canal/irrigation channel,hanging toilet/latrine,no,wood planks,plywood,thatch/palm leaf,no,no,no,yes,no,no,middle,,delta
311014,south south,rural,river/dam/lake/ponds/stream/canal/irrigation channel,no facility/bush/field,no,"palm, bamboo",bamboo with mud,thatch/palm leaf,no,no,no,no,no,no,poorer,,delta
311020,south south,rural,river/dam/lake/ponds/stream/canal/irrigation channel,no facility/bush/field,no,"palm, bamboo",bamboo with mud,thatch/palm leaf,no,no,no,yes,no,no,poorer,,delta
311021,south south,rural,river/dam/lake/ponds/stream/canal/irrigation channel,no facility/bush/field,no,wood planks,wood planks/shingles,zinc/metal,no,no,no,no,no,no,middle,,delta
311023,south south,rural,river/dam/lake/ponds/stream/canal/irrigation channel,no facility/bush/field,no,"palm, bamboo",bamboo with mud,thatch/palm leaf,no,no,no,no,no,no,poorer,,delta
311034,south south,rural,river/dam/lake/ponds/stream/canal/irrigation channel,hanging toilet/latrine,no,wood planks,no walls,thatch/palm leaf,no,no,no,no,no,no,poorer,,delta
311037,south south,rural,river/dam/lake/ponds/stream/canal/irrigation channel,hanging toilet/latrine,no,wood planks,no walls,thatch/palm leaf,no,no,no,no,no,no,poorer,,delta
311038,south south,rural,river/dam/lake/ponds/stream/canal/irrigation channel,hanging toilet/latrine,no,wood planks,no walls,thatch/palm leaf,no,no,no,no,no,no,middle,,delta
312002,south south,rural,sachet water,flush to pit latrine,yes,ceramic tiles,cement,zinc/metal,no,no,no,no,no,no,richer,,delta
312003,south south,rural,protected well,bucket toilet,yes,cement,cement,zinc/metal,no,no,no,yes,yes,no,middle,,delta
312014,south south,rural,protected well,ventilated improved pit latrine (vip),yes,cement,cement,zinc/metal,yes,no,no,yes,yes,yes,richer,,delta
312015,south south,rural,sachet water,flush to pit latrine,yes,cement,cement,zinc/metal,no,yes,no,yes,no,yes,richest,,delta
312017,south south,rural,sachet water,ventilated improved pit latrine (vip),yes,cement,cement,zinc/metal,no,no,no,no,yes,no,richer,,delta
312019,south south,rural,sachet water,flush to pit latrine,yes,cement,cement,zinc/metal,no,no,no,yes,no,yes,richer,,delta
312021,south south,rural,protected well,pit latrine without slab/open pit,yes,cement,cement,zinc/metal,no,yes,no,yes,no,no,richer,,delta
312023,south south,rural,sachet water,"flush, don't know where",no,cement,no walls,zinc/metal,no,no,yes,no,no,yes,richest,,delta
312028,south south,rural,protected well,pit latrine without slab/open pit,yes,cement,cement,zinc/metal,no,no,no,no,yes,no,middle,,delta
312030,south south,rural,sachet water,pit latrine with slab,yes,cement,cement,zinc/metal,no,yes,no,no,yes,yes,richer,,delta
312033,south south,rural,protected well,pit latrine with slab,yes,cement,cement,zinc/metal,no,no,no,no,yes,yes,richer,,delta
312035,south south,rural,protected well,flush to piped sewer system,yes,ceramic tiles,cement,zinc/metal,no,no,yes,yes,no,yes,richer,,delta
312039,south south,rural,sachet water,flush to piped sewer system,yes,cement,cement,zinc/metal,no,no,yes,no,no,yes,richer,,delta
312042,south south,rural,protected well,pit latrine with slab,yes,cement,cement,zinc/metal,no,no,no,no,yes,no,middle,,delta
312044,south south,rural,protected well,pit latrine with slab,yes,cement,cement,zinc/metal,no,yes,no,yes,no,yes,richer,,delta
313001,south south,rural,rainwater,pit latrine without slab/open pit,no,wood planks,wood planks/shingles,zinc/metal,no,no,no,yes,no,no,middle,,delta
313003,south south,rural,rainwater,no facility/bush/field,no,wood planks,wood planks/shingles,zinc/metal,no,no,no,yes,no,no,middle,,delta
